timestamp;sku;vendedor;cantidad
21/11/2019;61;19;2
23/9/2019;97;25;5
13/2/2019;35;30;4
30/6/2019;64;5;10
21/8/2019;12;21;5
11/8/2019;8;25;6
9/6/2019;91;11;10
27/11/2019;38;19;2
25/11/2019;68;53;4
26/10/2019;62;22;5
28/11/2019;45;33;4
31/1/2019;60;48;9
5/3/2019;33;55;5
25/8/2019;128;36;9
4/11/2019;91;51;9
11/8/2019;48;30;1
11/7/2019;82;15;7
24/2/2019;105;11;3
2/6/2019;114;46;1
20/8/2019;50;5;5
12/1/2019;119;26;2
23/2/2019;22;26;1
4/3/2019;18;58;4
18/9/2019;30;39;1
24/4/2019;73;17;6
8/11/2019;107;36;3
9/7/2019;99;6;2
19/2/2019;105;23;7
4/3/2019;91;53;9
25/3/2019;66;56;1
9/8/2019;5;33;6
3/4/2019;117;6;7
22/2/2019;49;21;3
3/12/2019;1;33;3
27/6/2019;50;29;4
3/2/2019;77;38;7
19/3/2019;55;41;3
21/4/2019;126;8;2
13/3/2019;61;58;3
1/1/2019;64;16;9
14/4/2019;35;47;4
27/4/2019;103;34;1
21/12/2019;118;56;9
19/3/2019;60;24;6
22/8/2019;17;25;10
10/3/2019;56;56;10
16/11/2019;91;35;2
9/2/2019;14;57;10
24/10/2019;26;27;7
5/6/2019;81;7;4
26/7/2019;53;51;7
4/2/2019;30;32;3
19/9/2019;42;8;9
6/4/2019;10;8;3
27/12/2019;14;53;6
21/10/2019;25;29;9
29/9/2019;123;22;3
21/3/2019;115;36;4
7/6/2019;72;10;5
25/7/2019;54;38;5
21/4/2019;128;29;8
30/12/2019;72;46;5
22/12/2019;70;52;4
8/7/2019;8;5;9
31/5/2019;106;55;10
18/5/2019;96;13;6
30/7/2019;49;8;10
20/12/2019;11;27;4
15/5/2019;98;9;10
25/3/2019;84;14;8
10/9/2019;80;31;3
5/7/2019;82;12;3
25/12/2019;50;49;10
10/7/2019;19;17;6
5/5/2019;8;9;7
2/2/2019;29;32;1
23/9/2019;29;35;6
20/5/2019;56;39;5
19/1/2019;90;31;3
9/1/2019;103;7;5
9/7/2019;70;39;9
18/12/2019;65;5;10
6/9/2019;65;45;7
24/12/2019;90;25;5
13/2/2019;12;54;2
17/6/2019;59;13;9
14/1/2019;47;21;9
11/6/2019;89;14;10
16/1/2019;115;38;5
12/10/2019;17;28;10
12/2/2019;48;55;2
3/12/2019;120;34;8
18/10/2019;66;33;9
3/4/2019;19;10;1
6/12/2019;4;43;10
14/11/2019;56;49;4
2/11/2019;97;27;8
15/12/2019;127;55;10
7/12/2019;20;26;2
2/1/2019;72;29;4
9/1/2019;104;2;4
17/3/2019;54;19;1
7/3/2019;83;45;3
12/8/2019;119;3;3
26/8/2019;26;26;10
12/12/2019;65;24;9
28/6/2019;40;41;4
11/6/2019;86;3;7
13/6/2019;21;20;5
9/12/2019;29;41;7
18/11/2019;125;55;8
18/3/2019;117;29;1
9/8/2019;4;39;3
22/11/2019;1;36;7
21/3/2019;20;56;6
9/11/2019;8;24;2
26/3/2019;118;45;1
2/5/2019;116;19;10
19/6/2019;100;27;6
28/6/2019;9;56;1
8/5/2019;114;36;4
16/4/2019;4;15;9
8/9/2019;70;26;8
10/3/2019;120;34;8
29/4/2019;84;28;10
16/1/2019;53;47;10
26/9/2019;4;42;8
8/11/2019;106;13;8
17/11/2019;33;2;3
4/8/2019;108;13;3
5/9/2019;96;33;4
26/3/2019;54;24;1
30/3/2019;124;32;4
24/5/2019;11;56;5
19/9/2019;8;39;2
26/2/2019;104;7;4
2/9/2019;61;32;3
28/7/2019;77;2;4
23/4/2019;32;6;8
8/2/2019;42;52;1
22/11/2019;50;35;2
25/9/2019;27;30;6
16/4/2019;3;10;3
12/4/2019;2;16;5
24/8/2019;24;11;9
30/9/2019;89;55;1
1/11/2019;40;10;7
25/6/2019;46;30;5
3/7/2019;50;36;9
8/11/2019;126;37;4
16/1/2019;126;30;8
3/2/2019;110;41;8
12/4/2019;75;36;8
6/5/2019;71;36;6
15/12/2019;16;23;4
1/10/2019;41;53;2
15/5/2019;69;47;5
8/1/2019;84;8;8
1/6/2019;28;14;9
4/1/2019;128;43;6
26/11/2019;74;42;10
10/1/2019;40;14;5
6/3/2019;10;31;7
21/11/2019;110;18;6
23/1/2019;43;56;7
5/11/2019;91;44;4
4/1/2019;3;37;1
21/4/2019;62;30;7
3/11/2019;75;58;9
29/6/2019;117;24;5
24/4/2019;9;23;3
17/11/2019;15;40;7
3/7/2019;99;49;8
23/6/2019;119;15;1
14/8/2019;77;3;6
20/10/2019;12;40;10
11/5/2019;63;24;4
23/6/2019;97;46;3
26/1/2019;75;39;5
14/11/2019;32;1;2
11/6/2019;115;47;4
2/6/2019;8;32;8
9/7/2019;116;20;4
2/6/2019;93;20;5
30/12/2019;60;6;5
19/12/2019;86;22;10
11/11/2019;91;26;7
5/8/2019;121;58;9
17/11/2019;25;1;10
21/10/2019;94;27;9
25/12/2019;17;19;7
7/6/2019;122;48;4
24/10/2019;6;54;1
2/6/2019;33;52;8
16/10/2019;12;6;9
11/8/2019;77;42;3
11/1/2019;45;45;6
16/3/2019;64;44;6
2/7/2019;87;48;1
22/4/2019;23;45;1
3/1/2019;0;36;3
22/5/2019;8;54;1
26/5/2019;77;53;4
25/10/2019;101;58;5
6/2/2019;74;19;4
13/12/2019;111;29;7
14/6/2019;36;49;1
15/8/2019;74;43;6
12/4/2019;101;23;4
29/4/2019;65;56;2
3/2/2019;64;22;8
22/10/2019;79;13;4
1/8/2019;33;51;5
11/6/2019;58;29;5
24/6/2019;105;26;8
4/5/2019;29;43;6
10/8/2019;103;3;1
28/5/2019;90;11;1
17/1/2019;9;17;1
22/6/2019;63;54;4
7/8/2019;62;12;10
11/2/2019;43;3;2
17/11/2019;72;27;3
21/5/2019;110;38;1
29/1/2019;39;3;5
20/6/2019;28;53;5
30/3/2019;109;45;1
21/11/2019;14;46;10
6/7/2019;121;16;7
18/8/2019;55;52;7
26/4/2019;47;11;1
1/8/2019;50;20;8
7/3/2019;58;20;3
18/3/2019;62;30;2
14/5/2019;34;3;2
5/4/2019;58;30;6
30/6/2019;26;6;2
29/12/2019;54;30;5
15/6/2019;64;25;9
12/11/2019;62;9;7
4/3/2019;56;46;10
19/9/2019;95;33;4
14/3/2019;88;4;6
2/2/2019;8;1;10
19/1/2019;114;3;5
13/1/2019;27;56;1
19/7/2019;101;10;7
2/12/2019;125;26;1
11/12/2019;96;7;9
1/5/2019;19;23;8
12/1/2019;7;28;8
31/8/2019;109;25;2
30/3/2019;76;22;5
15/10/2019;26;51;3
22/9/2019;65;11;7
8/8/2019;74;54;5
10/1/2019;19;36;4
11/9/2019;97;13;7
26/6/2019;10;16;10
5/9/2019;125;14;9
25/1/2019;101;54;3
13/2/2019;70;1;3
18/1/2019;101;19;9
21/1/2019;4;47;9
30/7/2019;109;27;4
28/11/2019;44;44;6
17/9/2019;115;52;1
9/12/2019;129;18;9
3/12/2019;72;19;3
4/11/2019;22;18;7
21/1/2019;11;54;1
12/10/2019;19;5;9
17/8/2019;91;19;2
13/12/2019;128;8;4
2/9/2019;8;34;2
5/11/2019;44;7;9
7/11/2019;47;7;3
4/5/2019;116;46;8
20/6/2019;84;7;1
30/7/2019;72;32;1
1/11/2019;69;1;2
24/10/2019;35;30;9
24/1/2019;73;19;5
23/7/2019;49;27;5
28/1/2019;55;38;7
4/2/2019;36;42;5
15/4/2019;82;33;5
17/2/2019;93;58;6
23/11/2019;32;58;1
3/6/2019;39;45;2
2/7/2019;123;1;8
7/7/2019;56;28;7
15/6/2019;3;56;6
6/3/2019;6;56;10
25/9/2019;48;17;7
28/11/2019;11;30;4
2/8/2019;65;29;7
24/12/2019;42;16;10
21/11/2019;29;10;1
17/5/2019;120;43;8
29/3/2019;59;45;2
22/7/2019;13;37;3
30/7/2019;111;46;4
30/12/2019;49;19;5
2/8/2019;3;20;3
20/5/2019;70;36;1
23/8/2019;54;21;4
24/3/2019;80;40;6
12/1/2019;117;37;3
31/10/2019;91;30;2
19/5/2019;51;17;8
20/6/2019;24;22;6
29/1/2019;112;7;9
17/5/2019;40;10;2
30/9/2019;26;21;5
11/6/2019;26;16;6
18/1/2019;71;36;10
3/8/2019;68;14;4
21/4/2019;70;19;6
23/10/2019;94;43;6
15/8/2019;112;25;3
20/2/2019;61;57;2
10/11/2019;51;54;3
26/10/2019;106;5;4
24/5/2019;67;46;7
23/6/2019;113;32;1
24/5/2019;91;39;8
20/4/2019;78;57;7
4/10/2019;3;15;8
7/12/2019;60;26;4
6/2/2019;32;2;7
18/8/2019;97;29;8
29/10/2019;90;12;8
16/12/2019;18;19;1
19/2/2019;114;30;5
15/12/2019;64;2;1
12/3/2019;57;9;1
6/11/2019;64;38;1
14/5/2019;45;10;6
29/8/2019;59;36;9
7/4/2019;40;15;2
10/10/2019;128;17;3
13/11/2019;64;32;2
30/3/2019;47;20;5
23/4/2019;64;38;3
27/4/2019;69;49;4
28/2/2019;17;20;4
21/12/2019;12;21;8
20/2/2019;32;24;5
12/10/2019;52;53;1
18/8/2019;98;58;6
14/6/2019;60;50;5
6/7/2019;31;43;8
28/4/2019;88;39;10
12/2/2019;46;27;8
21/8/2019;114;55;6
29/8/2019;94;3;7
8/1/2019;0;53;7
14/1/2019;121;22;7
30/9/2019;117;18;2
27/10/2019;108;29;3
27/2/2019;123;56;4
6/5/2019;97;14;7
2/10/2019;52;3;7
11/1/2019;16;17;3
29/6/2019;106;40;7
23/9/2019;8;52;2
10/6/2019;103;52;1
26/3/2019;91;50;6
14/8/2019;63;7;10
16/5/2019;115;17;8
15/5/2019;2;33;2
26/9/2019;43;56;6
11/4/2019;0;7;3
23/10/2019;81;25;6
29/10/2019;121;33;9
23/1/2019;16;58;4
24/5/2019;117;27;10
29/12/2019;117;1;1
28/4/2019;39;26;1
17/10/2019;57;9;1
9/11/2019;69;25;2
25/3/2019;76;11;3
14/5/2019;71;8;9
3/10/2019;25;50;9
26/9/2019;22;24;4
3/3/2019;46;2;6
28/1/2019;19;54;7
10/10/2019;99;55;3
21/2/2019;118;34;9
10/9/2019;7;52;3
28/6/2019;115;40;7
22/10/2019;102;36;10
16/9/2019;65;57;7
16/9/2019;46;14;2
13/9/2019;118;26;2
6/5/2019;23;56;4
19/12/2019;120;58;8
12/6/2019;55;43;6
23/5/2019;2;55;8
10/11/2019;71;13;5
28/4/2019;47;43;3
20/7/2019;82;53;5
11/3/2019;50;48;1
9/4/2019;71;28;3
13/8/2019;110;33;7
29/10/2019;70;13;9
25/8/2019;87;12;5
4/6/2019;53;36;7
21/1/2019;108;19;10
17/7/2019;79;38;8
15/10/2019;30;25;1
3/8/2019;38;7;5
18/7/2019;5;50;8
24/6/2019;0;24;7
3/10/2019;75;20;6
24/7/2019;98;3;7
27/2/2019;127;20;9
29/11/2019;98;12;1
25/2/2019;94;34;2
2/8/2019;102;31;10
11/2/2019;25;1;10
29/4/2019;66;57;5
30/1/2019;28;17;3
26/5/2019;48;38;3
16/9/2019;115;36;5
13/9/2019;9;29;2
7/2/2019;99;42;1
1/8/2019;91;44;7
11/11/2019;70;12;6
7/9/2019;103;56;5
23/7/2019;3;34;7
11/6/2019;52;6;3
12/5/2019;110;13;1
5/9/2019;82;16;10
21/9/2019;2;55;9
16/12/2019;25;25;1
23/5/2019;93;5;2
11/3/2019;68;36;3
3/12/2019;45;47;4
19/1/2019;24;31;8
9/7/2019;57;44;10
20/9/2019;94;44;3
21/7/2019;32;26;8
30/12/2019;8;22;9
12/1/2019;33;28;4
5/3/2019;8;18;8
17/1/2019;44;7;6
25/9/2019;37;56;5
16/12/2019;41;18;10
31/10/2019;120;58;7
6/10/2019;29;35;4
18/6/2019;102;19;1
30/12/2019;0;5;7
8/9/2019;76;33;5
20/8/2019;119;4;6
30/5/2019;28;6;2
26/6/2019;76;50;3
21/4/2019;68;23;5
26/5/2019;90;27;2
16/9/2019;36;20;8
5/10/2019;125;19;8
17/10/2019;7;53;7
12/3/2019;33;3;7
29/8/2019;45;51;8
7/3/2019;75;58;8
3/12/2019;31;32;1
13/8/2019;17;11;5
9/3/2019;71;44;9
7/8/2019;93;47;6
6/8/2019;99;55;5
12/4/2019;47;18;7
9/4/2019;31;4;3
24/4/2019;128;18;7
30/8/2019;76;13;4
10/12/2019;64;27;5
28/2/2019;94;19;1
7/12/2019;13;40;3
20/12/2019;74;53;5
15/5/2019;14;25;6
17/9/2019;54;1;6
29/9/2019;83;42;3
13/8/2019;53;30;8
26/1/2019;80;43;3
13/12/2019;82;39;1
30/9/2019;119;42;4
24/4/2019;3;21;7
17/8/2019;40;29;9
25/5/2019;50;9;5
25/10/2019;26;55;4
31/5/2019;76;54;4
13/10/2019;57;32;6
21/7/2019;3;51;6
23/12/2019;35;51;7
11/9/2019;35;21;9
25/9/2019;128;17;2
26/12/2019;112;35;3
9/9/2019;87;49;10
1/5/2019;30;1;10
11/1/2019;121;6;8
26/3/2019;101;7;6
15/10/2019;25;58;9
28/3/2019;100;48;7
25/3/2019;63;29;5
3/7/2019;81;38;6
25/8/2019;75;26;8
3/3/2019;59;47;3
3/2/2019;97;31;1
5/5/2019;41;43;6
29/6/2019;4;56;7
22/5/2019;67;26;4
20/11/2019;14;27;3
26/8/2019;81;29;9
24/2/2019;74;14;3
30/7/2019;101;23;10
1/8/2019;113;16;1
1/7/2019;17;52;3
24/1/2019;6;44;2
22/8/2019;39;28;1
26/6/2019;85;9;4
20/7/2019;66;7;2
25/2/2019;78;56;8
6/10/2019;50;28;3
20/5/2019;93;37;5
30/7/2019;14;16;4
8/6/2019;125;15;1
14/5/2019;50;18;10
1/10/2019;39;18;4
16/6/2019;88;37;9
23/6/2019;123;13;1
4/7/2019;128;55;6
7/7/2019;0;23;5
9/3/2019;83;8;1
11/11/2019;49;37;10
11/10/2019;128;24;1
31/1/2019;9;7;3
27/5/2019;5;38;3
19/1/2019;116;55;7
26/5/2019;22;7;6
9/11/2019;28;6;6
9/7/2019;69;53;3
21/11/2019;62;16;3
5/4/2019;94;57;6
7/1/2019;68;45;8
17/6/2019;117;4;7
11/3/2019;76;25;3
11/2/2019;38;55;7
19/1/2019;21;46;3
18/5/2019;43;52;2
31/5/2019;78;2;7
22/10/2019;34;18;6
10/3/2019;44;7;3
21/4/2019;83;9;5
29/1/2019;10;9;2
17/6/2019;56;6;2
30/1/2019;5;27;9
4/11/2019;41;18;5
7/10/2019;77;37;5
1/3/2019;38;39;1
31/8/2019;34;20;1
6/11/2019;97;41;6
14/1/2019;108;45;9
31/7/2019;104;44;9
18/8/2019;124;25;3
5/1/2019;21;7;7
4/6/2019;64;22;6
6/3/2019;24;58;8
6/2/2019;112;41;3
25/8/2019;113;39;4
3/3/2019;116;40;7
3/12/2019;113;58;1
13/11/2019;62;8;1
7/3/2019;47;44;2
29/1/2019;52;16;9
16/12/2019;47;46;4
2/10/2019;70;8;4
27/9/2019;73;23;6
10/11/2019;46;21;5
16/6/2019;53;33;1
26/8/2019;81;18;7
3/2/2019;7;46;4
27/4/2019;115;8;4
29/6/2019;2;19;6
2/9/2019;78;39;6
1/1/2019;115;44;10
26/2/2019;84;5;5
14/9/2019;68;49;9
16/5/2019;4;5;1
7/1/2019;57;15;8
15/2/2019;42;9;6
12/7/2019;17;24;1
23/8/2019;121;30;3
31/3/2019;13;21;7
27/9/2019;81;22;9
11/3/2019;37;52;1
5/12/2019;91;28;4
20/12/2019;12;36;6
3/10/2019;82;28;2
5/4/2019;93;47;4
31/7/2019;112;1;9
16/11/2019;6;8;5
11/3/2019;58;38;10
15/2/2019;27;51;1
4/1/2019;45;5;8
31/12/2019;74;27;2
27/7/2019;44;32;4
28/1/2019;104;58;6
20/10/2019;115;35;4
6/7/2019;69;40;5
30/8/2019;70;17;3
14/6/2019;92;51;1
9/9/2019;9;49;2
9/12/2019;19;58;10
16/2/2019;116;17;2
14/12/2019;51;58;8
16/1/2019;15;46;1
16/6/2019;75;27;1
1/3/2019;37;22;2
16/12/2019;1;27;4
15/11/2019;59;43;3
2/8/2019;16;56;8
27/12/2019;36;36;6
9/4/2019;64;45;8
28/5/2019;81;13;6
20/7/2019;44;37;7
28/6/2019;42;48;10
13/10/2019;81;44;3
25/11/2019;56;3;3
2/2/2019;47;24;7
18/4/2019;26;47;2
8/10/2019;99;11;5
6/2/2019;46;53;3
29/9/2019;53;7;9
22/6/2019;41;38;8
20/1/2019;45;18;7
12/5/2019;94;1;10
16/3/2019;104;21;6
17/1/2019;20;13;3
7/9/2019;24;47;4
18/10/2019;102;37;10
6/4/2019;43;48;4
22/3/2019;92;32;9
22/9/2019;5;55;4
22/11/2019;54;47;7
19/9/2019;97;10;10
29/6/2019;108;57;5
14/4/2019;1;47;10
2/2/2019;95;6;9
23/1/2019;112;45;6
14/7/2019;77;26;10
30/12/2019;62;21;3
8/10/2019;45;9;2
26/4/2019;64;42;3
20/4/2019;79;17;3
8/2/2019;129;43;4
19/9/2019;111;52;2
22/9/2019;90;47;8
14/4/2019;109;53;8
2/12/2019;16;51;2
6/3/2019;65;27;8
5/8/2019;4;22;8
11/6/2019;119;13;4
10/11/2019;54;9;7
11/4/2019;85;52;4
7/9/2019;93;27;5
12/5/2019;57;3;1
17/12/2019;66;11;10
3/4/2019;119;22;5
20/11/2019;128;34;5
14/10/2019;89;5;2
1/10/2019;15;46;3
20/4/2019;13;4;5
31/3/2019;124;54;10
1/1/2019;1;28;6
22/10/2019;39;17;4
21/2/2019;31;58;6
24/10/2019;94;9;1
7/6/2019;25;1;4
22/6/2019;121;16;6
20/5/2019;100;58;3
31/12/2019;16;19;8
20/9/2019;122;52;3
30/11/2019;7;47;4
22/8/2019;5;21;1
14/9/2019;86;9;6
6/2/2019;106;32;5
5/3/2019;111;54;4
5/8/2019;64;55;9
10/2/2019;37;9;10
5/8/2019;128;49;3
29/5/2019;1;21;5
28/2/2019;123;28;1
23/10/2019;44;27;5
2/6/2019;122;6;6
4/6/2019;17;9;2
26/2/2019;78;10;1
9/7/2019;54;32;4
22/3/2019;40;8;7
1/4/2019;66;31;10
21/7/2019;91;9;5
24/10/2019;106;7;9
16/7/2019;25;23;1
30/7/2019;96;17;8
11/12/2019;74;50;8
20/9/2019;24;11;10
28/4/2019;103;32;3
14/9/2019;108;18;8
30/7/2019;13;47;8
18/2/2019;62;11;2
5/7/2019;56;44;9
24/5/2019;5;27;9
1/3/2019;67;54;4
9/6/2019;55;58;9
17/3/2019;3;5;3
29/1/2019;68;4;7
25/11/2019;51;31;2
4/4/2019;49;52;6
29/10/2019;72;25;5
7/4/2019;7;41;5
25/8/2019;93;30;8
5/10/2019;20;42;3
20/6/2019;112;38;5
24/4/2019;67;12;1
16/12/2019;119;43;3
6/4/2019;120;45;5
6/8/2019;50;32;8
20/8/2019;24;9;6
23/12/2019;96;37;8
25/11/2019;97;28;2
1/3/2019;122;39;8
23/10/2019;123;16;2
3/6/2019;58;18;6
12/8/2019;115;16;2
21/11/2019;119;25;6
21/5/2019;113;45;2
25/10/2019;7;43;4
13/12/2019;70;52;10
8/12/2019;64;1;4
24/5/2019;18;5;6
6/12/2019;65;57;6
26/8/2019;93;1;2
26/8/2019;97;52;1
4/12/2019;8;50;2
3/9/2019;74;38;1
18/12/2019;20;10;4
4/7/2019;80;42;9
7/6/2019;58;58;3
15/9/2019;80;38;7
27/11/2019;7;56;5
17/9/2019;35;53;8
5/11/2019;119;52;5
19/6/2019;61;52;5
22/12/2019;61;33;9
16/4/2019;28;47;9
15/1/2019;27;30;7
20/9/2019;45;41;1
2/8/2019;6;5;8
30/9/2019;58;35;1
22/1/2019;109;5;6
16/5/2019;41;29;10
2/11/2019;28;50;2
22/8/2019;115;41;4
17/7/2019;119;30;4
24/2/2019;45;21;4
10/12/2019;48;39;10
30/7/2019;21;6;2
6/5/2019;65;41;5
25/7/2019;10;39;2
19/8/2019;1;47;3
11/11/2019;87;45;4
25/1/2019;64;6;1
10/5/2019;70;34;9
20/1/2019;4;14;4
1/4/2019;79;49;1
4/5/2019;47;20;7
15/9/2019;38;28;3
23/1/2019;11;32;8
15/9/2019;75;13;3
24/10/2019;129;15;4
17/11/2019;81;43;9
1/7/2019;57;12;6
10/12/2019;46;40;4
10/4/2019;78;58;10
8/10/2019;93;30;6
13/9/2019;7;6;1
24/11/2019;82;28;8
8/10/2019;28;34;8
27/11/2019;85;1;2
14/9/2019;11;54;8
19/4/2019;89;38;5
6/3/2019;83;41;7
8/2/2019;35;4;7
1/4/2019;85;42;8
11/11/2019;53;47;10
14/5/2019;18;10;10
1/9/2019;4;18;4
18/10/2019;81;8;7
27/5/2019;20;32;3
18/10/2019;80;29;5
3/1/2019;72;57;5
26/6/2019;100;49;6
3/7/2019;53;31;7
24/3/2019;100;48;6
23/7/2019;117;47;8
16/10/2019;40;9;7
19/5/2019;45;19;5
30/6/2019;117;15;8
19/9/2019;29;53;8
8/9/2019;58;57;8
20/2/2019;101;12;9
21/12/2019;79;14;2
31/7/2019;98;2;8
9/5/2019;110;23;1
10/6/2019;57;1;6
28/6/2019;70;21;3
19/3/2019;57;45;2
9/9/2019;82;44;6
18/10/2019;30;57;7
6/11/2019;120;8;5
24/5/2019;119;34;9
24/8/2019;64;8;4
16/7/2019;114;55;3
22/4/2019;90;26;6
17/5/2019;109;46;3
10/10/2019;18;36;8
9/8/2019;40;1;3
27/4/2019;35;33;6
16/8/2019;74;5;8
8/5/2019;38;19;2
29/12/2019;69;34;1
19/2/2019;91;48;7
24/1/2019;68;29;3
6/2/2019;73;13;8
21/9/2019;114;34;4
4/10/2019;128;34;2
26/12/2019;120;14;4
25/8/2019;124;50;9
24/5/2019;129;11;6
8/2/2019;109;39;1
5/7/2019;30;6;6
17/8/2019;78;47;4
28/10/2019;109;58;1
13/11/2019;87;58;7
17/9/2019;68;58;1
17/2/2019;34;38;2
31/12/2019;120;51;5
3/6/2019;24;28;9
28/10/2019;49;26;2
15/5/2019;114;17;3
5/9/2019;24;9;5
18/6/2019;0;6;6
4/11/2019;129;6;1
9/5/2019;95;10;10
17/1/2019;47;24;4
29/5/2019;7;53;2
24/8/2019;111;25;3
9/10/2019;29;28;10
29/3/2019;83;22;10
17/7/2019;72;39;10
12/4/2019;40;21;6
10/4/2019;48;6;3
8/3/2019;68;41;10
24/1/2019;103;17;7
26/9/2019;79;47;1
27/8/2019;127;57;7
17/5/2019;122;28;10
14/7/2019;16;4;5
1/1/2019;104;18;5
7/12/2019;76;17;5
8/7/2019;1;54;9
8/12/2019;43;53;6
3/2/2019;27;8;3
24/5/2019;8;21;6
5/1/2019;89;50;3
3/11/2019;28;33;7
9/2/2019;46;39;5
4/6/2019;57;36;1
13/5/2019;20;46;3
17/1/2019;76;26;4
31/7/2019;23;23;2
17/8/2019;116;15;6
9/2/2019;8;6;9
19/3/2019;30;24;5
21/12/2019;83;38;3
21/7/2019;127;50;10
28/8/2019;74;55;2
8/6/2019;50;40;6
22/1/2019;121;7;8
11/3/2019;88;28;10
23/12/2019;17;44;7
21/11/2019;46;38;2
25/4/2019;113;16;1
19/10/2019;77;14;1
13/7/2019;88;55;8
26/9/2019;49;8;4
22/3/2019;121;19;8
16/11/2019;107;20;3
5/5/2019;2;56;5
18/4/2019;29;33;3
21/10/2019;5;53;7
23/9/2019;76;41;9
3/10/2019;65;29;8
24/2/2019;42;36;8
22/3/2019;129;50;9
29/9/2019;53;10;3
31/10/2019;30;44;1
18/11/2019;12;43;4
13/5/2019;112;26;5
8/11/2019;3;8;9
15/2/2019;27;7;8
21/2/2019;117;36;10
9/11/2019;97;34;10
26/1/2019;15;42;5
21/2/2019;25;48;10
4/11/2019;126;30;2
4/1/2019;27;49;8
4/4/2019;9;52;5
25/12/2019;119;49;2
12/4/2019;88;44;3
31/10/2019;83;5;5
25/10/2019;5;3;6
21/10/2019;95;19;7
20/2/2019;124;21;1
16/1/2019;71;24;10
7/12/2019;65;49;8
9/11/2019;91;16;1
7/2/2019;1;44;10
22/8/2019;75;6;1
5/7/2019;64;34;2
4/3/2019;74;36;6
23/3/2019;9;28;10
15/7/2019;87;46;6
3/9/2019;43;56;4
16/8/2019;96;43;8
23/5/2019;54;5;6
22/1/2019;107;25;6
16/10/2019;119;29;1
27/8/2019;2;38;5
16/3/2019;83;46;7
26/2/2019;4;56;5
22/2/2019;129;16;1
14/3/2019;59;49;4
6/1/2019;40;46;3
9/6/2019;52;57;3
12/1/2019;31;22;10
12/7/2019;119;41;4
27/4/2019;8;13;3
8/5/2019;112;30;6
18/3/2019;18;45;5
7/9/2019;110;52;6
3/6/2019;108;32;10
17/2/2019;124;46;3
15/8/2019;108;55;7
11/4/2019;71;16;3
12/12/2019;50;4;3
9/2/2019;25;52;3
6/11/2019;47;13;7
23/9/2019;116;5;5
29/5/2019;9;7;6
9/6/2019;36;3;4
11/6/2019;0;7;1
1/5/2019;127;35;8
22/2/2019;8;20;8
1/9/2019;60;28;2
30/1/2019;18;18;7
2/8/2019;117;46;7
24/11/2019;84;39;5
1/2/2019;78;37;6
8/1/2019;6;10;9
22/1/2019;32;28;10
19/9/2019;86;1;4
1/7/2019;114;42;6
20/9/2019;88;20;9
26/4/2019;92;55;5
17/7/2019;35;42;2
19/3/2019;41;47;2
30/7/2019;107;20;7
25/8/2019;41;37;2
13/3/2019;101;44;5
24/11/2019;58;40;1
30/7/2019;126;23;3
7/7/2019;125;49;2
20/8/2019;48;10;4
16/12/2019;39;50;8
7/6/2019;25;21;8
28/4/2019;20;15;7
16/8/2019;62;40;3
21/12/2019;113;32;7
18/10/2019;39;39;10
13/4/2019;114;29;3
27/5/2019;23;28;2
5/3/2019;64;25;9
22/7/2019;101;24;4
14/1/2019;112;29;10
1/10/2019;47;44;7
26/8/2019;9;48;5
9/2/2019;92;1;7
9/4/2019;50;2;6
30/11/2019;99;32;7
17/2/2019;63;14;6
23/9/2019;128;43;2
19/7/2019;48;21;6
18/2/2019;78;57;10
25/9/2019;4;23;6
14/2/2019;89;52;3
6/6/2019;90;57;6
1/8/2019;41;47;7
26/2/2019;64;10;1
4/12/2019;58;35;9
7/2/2019;27;39;3
8/8/2019;127;43;10
17/3/2019;45;2;6
5/11/2019;19;4;2
4/12/2019;9;16;3
21/5/2019;82;5;2
31/8/2019;101;54;7
30/12/2019;110;46;3
15/11/2019;117;32;9
11/5/2019;81;12;7
13/9/2019;88;54;6
31/8/2019;35;22;9
6/2/2019;6;55;2
6/12/2019;114;29;7
5/10/2019;38;8;2
21/6/2019;47;26;4
30/1/2019;115;46;8
5/8/2019;19;53;10
11/7/2019;74;58;6
30/3/2019;32;17;10
15/2/2019;85;13;3
1/5/2019;8;3;7
12/2/2019;54;33;4
13/12/2019;22;26;2
17/7/2019;105;1;4
12/12/2019;102;15;3
12/1/2019;46;52;9
20/3/2019;55;40;6
13/3/2019;126;57;5
15/6/2019;68;12;9
16/7/2019;10;39;10
5/1/2019;18;58;1
20/9/2019;113;26;1
22/2/2019;47;22;6
25/9/2019;117;17;10
23/5/2019;107;11;5
17/1/2019;112;35;9
12/5/2019;58;9;4
26/9/2019;4;1;3
24/10/2019;129;23;3
22/9/2019;109;44;5
21/8/2019;69;53;9
1/4/2019;128;2;6
1/1/2019;101;47;5
27/8/2019;108;29;2
2/7/2019;113;24;2
12/8/2019;111;28;7
17/12/2019;82;42;1
28/2/2019;122;58;1
30/9/2019;13;46;6
25/4/2019;117;49;3
12/3/2019;87;50;2
23/4/2019;120;39;9
8/3/2019;125;14;3
18/11/2019;59;31;5
10/8/2019;21;39;3
5/11/2019;55;49;6
11/2/2019;117;11;6
17/8/2019;13;39;9
1/6/2019;25;56;2
7/9/2019;124;58;7
15/3/2019;65;27;7
28/11/2019;126;37;4
14/2/2019;110;24;9
26/9/2019;106;15;7
26/2/2019;11;23;10
